Wall time,Step,Value
1702624554.716778,0,0.6113888621330261
1702624555.101781,1,0.7630555629730225
1702624555.416661,2,0.823888897895813
1702624555.6797,3,0.8686110973358154
1702624555.957828,4,0.8922222256660461
1702624556.243271,5,0.903333306312561
1702624556.508723,6,0.910277783870697
1702624556.900242,7,0.9122222065925598
1702624557.153874,8,0.9163888692855835
1702624557.695249,9,0.9202777743339539
