Wall time,Step,Value
1702624377.808956,0,0.9011431932449341
1702624378.206013,1,0.3549826443195343
1702624378.481911,2,0.2531074583530426
1702624378.81019,3,0.23232871294021606
1702624379.192489,4,0.22760416567325592
1702624379.545977,5,0.22559474408626556
1702624379.926078,6,0.22025860846042633
1702624380.266934,7,0.21947318315505981
1702624380.907747,8,0.21804091334342957
1702624381.476995,9,0.21996146440505981
