Wall time,Step,Value
1702624690.746678,0,1.2477620840072632
1702624691.102866,1,0.8907992243766785
1702624691.55222,2,0.5390142798423767
1702624691.830276,3,0.365446537733078
1702624692.211724,4,0.2918158173561096
1702624692.636146,5,0.25749140977859497
1702624693.336087,6,0.23945875465869904
1702624693.580554,7,0.22899356484413147
1702624693.907502,8,0.22317573428153992
1702624694.397231,9,0.21874728798866272
