Wall time,Step,Value
1702624849.776129,0,1.3302081823349
1702624850.278752,1,1.0677038431167603
1702624850.531029,2,0.7976346015930176
1702624850.901162,3,0.6370260119438171
1702624851.136054,4,0.5358550548553467
1702624851.415782,5,0.4647814929485321
1702624851.653107,6,0.4101525545120239
1702624852.248484,7,0.3701491057872772
1702624852.715107,8,0.3323436379432678
1702624853.312578,9,0.30509138107299805
