Wall time,Step,Value
1702624477.872457,0,1.2174484729766846
1702624478.203315,1,0.8178948163986206
1702624478.450821,2,0.5941019654273987
1702624478.70589,3,0.4531414806842804
1702624479.040277,4,0.3689776360988617
1702624479.658242,5,0.31934115290641785
1702624479.913288,6,0.28990742564201355
1702624480.137138,7,0.27129775285720825
1702624480.352714,8,0.25804057717323303
1702624480.750096,9,0.24981911480426788
