Wall time,Step,Value
1702624477.872878,0,0.4091666638851166
1702624478.203834,1,0.7194444537162781
1702624478.451209,2,0.866944432258606
1702624478.706533,3,0.9008333086967468
1702624479.040963,4,0.9141666889190674
1702624479.65897,5,0.9166666865348816
1702624479.91373,6,0.9194444417953491
1702624480.13762,7,0.92166668176651
1702624480.353099,8,0.9222221970558167
1702624480.7505,9,0.9205555319786072
