Wall time,Step,Value
1702624690.74762,0,0.503333330154419
1702624691.103362,1,0.711388885974884
1702624691.55265,2,0.8572221994400024
1702624691.830677,3,0.8969444632530212
1702624692.212241,4,0.9113888740539551
1702624692.638069,5,0.9197221994400024
1702624693.337211,6,0.9227777719497681
1702624693.580932,7,0.9263888597488403
1702624693.909381,8,0.9255555272102356
1702624694.399401,9,0.926111102104187
