Wall time,Step,Value
1702728303.211908,0,0.7028487920761108
1702728303.412398,1,0.3462265133857727
1702728303.558845,2,0.2688101828098297
1702728303.70495,3,0.24440138041973114
1702728303.860025,4,0.23486655950546265
1702728304.006941,5,0.22886070609092712
1702728304.157644,6,0.2272142767906189
1702728304.304935,7,0.22291459143161774
1702728304.45549,8,0.22397883236408234
1702728304.604327,9,0.21999134123325348
