Wall time,Step,Value
1702624462.096036,0,1.0695120096206665
1702624462.386238,1,0.6346225142478943
1702624462.733782,2,0.43833526968955994
1702624462.949667,3,0.33902838826179504
1702624463.223744,4,0.29034221172332764
1702624463.452283,5,0.26491856575012207
1702624463.719613,6,0.24961140751838684
1702624464.072455,7,0.24034219980239868
1702624464.356938,8,0.23360927402973175
1702624464.619429,9,0.2289552092552185
