Wall time,Step,Value
1702624663.834902,0,1.049651026725769
1702624664.366023,1,0.5764411091804504
1702624664.666562,2,0.32093891501426697
1702624664.951816,3,0.2536051571369171
1702624665.203153,4,0.2318408489227295
1702624665.786768,5,0.22306907176971436
1702624666.077862,6,0.21966733038425446
1702624666.375211,7,0.21592667698860168
1702624666.699083,8,0.21491913497447968
1702624667.105377,9,0.2130645513534546
