Wall time,Step,Value
1702896287.395322,0,0.9574333429336548
1702896306.141522,1,0.9840666651725769
1702896323.860785,2,0.9882500171661377
1702896340.996009,3,0.9901333451271057
1702896357.627324,4,0.9917166829109192
1702896374.469917,5,0.9928333163261414
1702896391.575967,6,0.9934999942779541
1702896408.798848,7,0.9941333532333374
1702896426.097273,8,0.9945499897003174
1702896442.916936,9,0.9956333041191101
