Wall time,Step,Value
1702897864.059238,0,0.7806500196456909
1702897882.125415,1,0.952049970626831
1702897899.704666,2,0.9639166593551636
1702897917.048389,3,0.9687166810035706
1702897933.891103,4,0.9713333249092102
1702897950.592185,5,0.973883330821991
1702897967.995823,6,0.9764000177383423
1702897984.854368,7,0.977233350276947
1702898002.212458,8,0.9786999821662903
1702898019.113062,9,0.9804999828338623
