Wall time,Step,Value
1702897541.944322,0,0.9437166452407837
1702897561.311743,1,0.9786166548728943
1702897580.290831,2,0.9847666621208191
1702897597.098251,3,0.9871333241462708
1702897614.305955,4,0.9880666732788086
1702897632.105375,5,0.9900333285331726
1702897651.027004,6,0.9912333488464355
1702897671.049339,7,0.9918333292007446
1702897690.802932,8,0.9922500252723694
1702897710.727938,9,0.9926166534423828
