Wall time,Step,Value
1702885281.501044,0,0.9544500112533569
1702885299.072153,1,0.9821333289146423
1702885316.796678,2,0.9871000051498413
1702885334.374726,3,0.9890166521072388
1702885353.063384,4,0.9898666739463806
1702885370.152375,5,0.9914500117301941
1702885387.4257,6,0.9926499724388123
1702885404.602045,7,0.9936833381652832
1702885421.936292,8,0.9938833117485046
1702885439.651433,9,0.9944499731063843
