Wall time,Step,Value
1702899023.889575,0,0.9601666927337646
1702899058.922725,1,0.9819333553314209
1702899093.368914,2,0.9857833385467529
1702899127.539316,3,0.9893666505813599
1702899162.188422,4,0.990149974822998
1702899197.102367,5,0.9912499785423279
1702899231.43853,6,0.9926999807357788
1702899266.36078,7,0.993316650390625
1702899301.234487,8,0.9942833185195923
1702899336.122718,9,0.994949996471405
