Wall time,Step,Value
1702883637.162745,0,0.9614333510398865
1702883654.428123,1,0.984416663646698
1702883672.121923,2,0.9886999726295471
1702883689.130829,3,0.9897833466529846
1702883706.197727,4,0.9912833571434021
1702883723.547808,5,0.9921833276748657
1702883740.801084,6,0.9931666851043701
1702883757.193392,7,0.9938666820526123
1702883774.286914,8,0.9937999844551086
1702883791.279893,9,0.9947500228881836
