Wall time,Step,Value
1702899621.202303,0,0.9559999704360962
1702899639.553863,1,0.9853500127792358
1702899657.102228,2,0.9887333512306213
1702899673.454542,3,0.9908999800682068
1702899690.123859,4,0.9921500086784363
1702899706.548987,5,0.9936833381652832
1702899722.73365,6,0.9934333562850952
1702899739.096246,7,0.9938499927520752
1702899755.142211,8,0.9944333434104919
1702899771.019345,9,0.9949666857719421
