Wall time,Step,Value
1702971662.650004,0,0.14335228502750397
1702971705.32694,1,0.021577969193458557
1702971745.922764,2,0.009865520521998405
1702971786.430717,3,0.008026651106774807
1702971827.132726,4,0.005419361870735884
1702971867.908244,5,0.004280879162251949
1702971907.993874,6,0.004045164678245783
1702971949.000115,7,0.0035463834647089243
1702971989.110372,8,0.003102147253230214
1702972029.466535,9,0.002866016700863838
